(57, 41)
(58, 172)
(94, 47)
(115, 176)
(13, 195)
(195, 118)
(145, 65)
(135, 33)
(54, 179)
(50, 81)
(102, 47)
(41, 113)
(116, 191)
(167, 126)
(137, 196)
(27, 193)
(126, 189)
(165, 24)
(46, 104)
(50, 126)
(50, 79)
(158, 97)
(119, 85)
(112, 177)
(121, 149)
(123, 183)
(153, 101)
(185, 27)
(21, 55)
(38, 125)
(112, 97)
(109, 185)
(93, 151)
(15, 9)
(53, 183)
(149, 137)
(188, 72)
(44, 72)
(17, 13)
(60, 22)
(165, 156)
(166, 190)
(134, 70)
(21, 163)
(21, 24)
(112, 26)
(139, 2)
(40, 50)
(120, 26)
(165, 83)
(141, 70)
(152, 140)
(142, 92)
(66, 176)
(108, 18)
(183, 0)
(177, 124)
(41, 193)
(152, 168)
(55, 164)
(69, 1)
(171, 34)
(25, 24)
(38, 61)
(15, 181)
(133, 155)
(34, 128)
(81, 57)
(97, 184)
(35, 14)
(99, 31)
(56, 23)
(115, 129)
(185, 57)
(67, 40)
(103, 170)
(44, 7)
(173, 136)
(160, 7)
(175, 20)
(197, 139)
(94, 103)
(153, 43)
(125, 136)
(15, 58)
(97, 159)
(80, 193)
(136, 78)
(73, 128)
(192, 60)
(155, 199)
(124, 171)
(101, 106)
(89, 122)
(5, 40)
(118, 180)
(161, 144)
(140, 112)
(160, 136)
(161, 10)
(102, 88)
(121, 85)
(39, 12)
(47, 36)
(57, 199)
(160, 196)
(11, 10)
(149, 86)
(124, 50)
(167, 168)
(51, 165)
(86, 180)
(17, 119)
(100, 69)
(32, 99)
(190, 41)
(95, 169)
(62, 122)
(41, 65)
(54, 178)
(31, 175)
(130, 144)
(157, 126)
(86, 1)
(75, 55)
(56, 132)
(20, 58)
(113, 38)
(84, 140)
(168, 131)
(170, 14)
(93, 140)
(27, 54)
(115, 17)
(170, 55)
(197, 30)
(15, 3)
(125, 51)
(112, 181)
(193, 128)
(71, 76)
(66, 96)
(52, 128)
(27, 109)
(173, 68)
(37, 149)
(80, 57)
(154, 189)
(180, 160)
(182, 146)
(136, 170)
(35, 156)
(113, 2)
(65, 145)
(133, 104)
(152, 166)
(53, 199)
(187, 124)
(181, 68)
(57, 158)
(136, 129)
(115, 13)
(126, 3)
(43, 107)
(152, 24)
(133, 1)
(35, 108)
(47, 113)
(182, 68)
(55, 186)
(95, 49)
(198, 175)
(49, 10)
(30, 172)
(77, 41)
(65, 42)
(133, 26)
(182, 125)
(1, 60)
(65, 99)
(173, 2)
(167, 179)
(93, 102)
(68, 195)
(163, 192)
(169, 5)
(15, 191)
(3, 116)
(193, 23)
(21, 106)
(180, 58)
(179, 93)
(133, 4)
(156, 44)
(187, 55)
(191, 119)
(81, 186)
(129, 5)
(133, 76)
(46, 78)
(30, 2)
(180, 19)
(41, 99)
(6, 50)
(151, 68)
(93, 108)
(73, 87)
(116, 126)
(136, 7)
(164, 165)
(167, 73)
(31, 41)
(8, 100)
(160, 146)
(183, 36)
(42, 1)
(107, 155)
(135, 198)
(176, 162)
(95, 62)
(39, 189)
(144, 182)
(137, 86)
(102, 20)
(186, 26)
(72, 16)
(3, 86)
(83, 89)
(97, 32)
(40, 117)
(70, 133)
(130, 186)
(53, 181)
(14, 25)
(38, 161)
(80, 52)
(142, 129)
(130, 64)
(188, 174)
(176, 196)
(105, 40)
(126, 71)
(63, 106)
(9, 24)
(73, 45)
(34, 154)
(49, 132)
(149, 67)
(192, 106)
(163, 14)
(20, 28)
(137, 46)
(148, 141)
(78, 143)
(25, 189)
(121, 89)
(195, 13)
(193, 108)
(180, 129)
(158, 121)
(97, 114)
(94, 98)
(5, 189)
(28, 161)
(172, 168)
(71, 50)
(56, 167)
(138, 77)
(50, 113)
(166, 61)
(37, 52)
(28, 52)
(3, 121)
(174, 162)
(81, 67)
(44, 74)
(185, 31)
(80, 88)
(102, 122)
(174, 152)
(93, 60)
(69, 0)
(185, 125)
(155, 114)
(80, 185)
(101, 69)
(31, 71)
(136, 52)
(128, 26)
(97, 23)
(139, 100)
(13, 131)
(38, 55)
(77, 78)
(177, 185)
(171, 145)
(46, 123)
(125, 50)
(49, 100)
(149, 38)
(18, 95)
(32, 9)
(120, 181)
(142, 114)
(184, 46)
(16, 153)
(111, 160)
(75, 103)
(90, 42)
(110, 11)
(120, 172)
(152, 124)
(133, 125)
(192, 24)
(86, 15)
(143, 86)
(53, 177)
(127, 144)
(182, 30)
(50, 185)
(105, 98)
(148, 64)
(77, 164)
(37, 101)
(153, 61)
(190, 105)
(44, 147)
(57, 92)
(13, 40)
(101, 136)
(73, 36)
(44, 144)
(74, 60)
(134, 181)
(27, 113)
(90, 186)
(198, 92)
(195, 164)
(4, 58)
(89, 27)
(167, 44)
(96, 170)
(22, 143)
(165, 125)
(168, 188)
(99, 78)
(8, 123)
(134, 183)
(120, 119)
(128, 174)
(118, 198)
(82, 144)
(130, 73)
(56, 13)
(154, 23)
(77, 8)
(121, 193)
(169, 15)
(66, 192)
(113, 199)
(166, 83)
(92, 166)
(81, 0)
(132, 104)
(114, 36)
(81, 38)
(46, 72)
(19, 144)
(26, 134)
(160, 38)
(86, 146)
(48, 132)
(190, 172)
(20, 45)
(12, 138)
(64, 141)
(38, 140)
(138, 70)
(3, 39)
(84, 100)
(14, 123)
(183, 67)
(190, 128)
(66, 0)
(12, 171)
(92, 177)
(181, 70)
(114, 92)
(167, 103)
(138, 50)
(28, 5)
(110, 144)
(25, 29)
(119, 132)
(32, 48)
(11, 46)
(169, 97)
(160, 149)
(118, 151)
(173, 70)
(59, 36)
(189, 55)
(155, 82)
(63, 38)
(54, 166)
(199, 35)
(116, 81)
(187, 100)
(113, 9)
(61, 142)
(129, 88)
(131, 165)
(81, 52)
(13, 172)
(54, 79)
(94, 128)
(118, 67)
(42, 152)
(81, 71)
(64, 71)
(62, 142)
(72, 38)
(94, 53)
(104, 102)
(55, 149)
(105, 25)
(128, 117)
(142, 150)
(157, 39)
(57, 57)
(105, 174)
(127, 50)
(178, 77)
(28, 114)
(121, 13)
(179, 36)
(87, 74)
(138, 184)
(63, 164)
(177, 198)
(72, 84)
(168, 139)
(96, 11)
(85, 15)
(142, 180)
(159, 105)
(59, 146)
(186, 148)
(172, 173)
(177, 54)
(22, 69)
(128, 163)
(2, 100)
(187, 54)
(20, 115)
(134, 152)
(188, 77)
(54, 157)
(138, 16)
(162, 199)
(123, 103)
(1, 123)
(148, 65)
(15, 138)
(189, 11)
(34, 95)
(32, 82)
(140, 100)
(189, 60)
(15, 40)
(144, 57)
(27, 77)
(157, 29)
(122, 62)
(29, 145)
(59, 116)
(178, 184)
(16, 148)
(115, 12)
(3, 8)
(86, 103)
(14, 164)
(10, 197)
(150, 146)
(12, 161)
(69, 62)
(17, 4)
(2, 80)
(93, 9)
(21, 48)
(134, 56)
(171, 104)
(52, 92)
(3, 193)
(152, 107)
(142, 182)
(169, 146)
(36, 65)
(181, 29)
(132, 35)
(33, 62)
(99, 16)
(38, 99)
(67, 5)
(123, 85)
(182, 144)
(32, 58)
(105, 74)
(160, 6)
(72, 34)
(66, 64)
(19, 178)
(30, 71)
(116, 149)
(166, 162)
(16, 135)
(136, 196)
(79, 41)
(107, 149)
(82, 194)
(19, 147)
(12, 76)
(46, 142)
(55, 154)
(80, 67)
(35, 190)
(104, 19)
(37, 164)
(28, 181)
(78, 108)
(38, 13)
(86, 174)
(79, 168)
(55, 64)
(38, 44)
(130, 132)
(161, 89)
(143, 164)
(3, 53)
(13, 32)
(54, 49)
(152, 146)
(163, 75)
(187, 189)
(69, 45)
(175, 7)
(172, 130)
(14, 197)
(35, 192)
(166, 63)
(130, 102)
(44, 94)
(141, 183)
(185, 88)
(128, 105)
(87, 8)
(28, 50)
(125, 9)
(172, 74)
(79, 153)
(109, 25)
(178, 16)
(142, 195)
(10, 54)
(125, 74)
(41, 111)
(184, 88)
(117, 25)
(180, 181)
(108, 91)
(95, 104)
(153, 157)
(171, 186)
(150, 72)
(176, 133)
(166, 84)
(36, 169)
(69, 89)
(22, 95)
(46, 9)
(33, 40)
(87, 141)
(20, 199)
(40, 116)
(49, 115)
(159, 58)
(173, 162)
(68, 118)
(73, 91)
(104, 21)
(199, 127)
(119, 41)
(32, 143)
(100, 73)
(32, 40)
(103, 48)
(155, 84)
(156, 182)
(66, 139)
(142, 39)
(137, 91)
(131, 88)
(57, 62)
(102, 140)
(132, 90)
(173, 57)
(125, 24)
(71, 7)
(19, 195)
(196, 89)
(120, 167)
(52, 123)
(45, 138)
(66, 198)
(103, 155)
(198, 93)
(30, 19)
(90, 56)
(45, 101)
(26, 42)
(102, 3)
(42, 139)
(179, 60)
(101, 142)
(47, 53)
(49, 166)
(130, 65)
(6, 76)
(127, 193)
(183, 168)
(75, 126)
(193, 168)
(50, 175)
(97, 26)
(42, 26)
(25, 171)
(26, 174)
(168, 192)
(113, 97)
(169, 51)
(97, 95)
(172, 191)
(92, 189)
(30, 168)
(196, 26)
(113, 159)
(51, 40)
(83, 155)
(91, 140)
(93, 109)
(70, 44)
(149, 153)
(30, 1)
(106, 173)
(90, 132)
(149, 40)
(100, 196)
(127, 143)
(93, 194)
(139, 149)
(22, 75)
(73, 9)
(124, 27)
(90, 160)
(7, 121)
(123, 70)
(13, 126)
(137, 27)
(157, 73)
(132, 168)
(172, 172)
(130, 20)
(176, 99)
(174, 132)
(6, 94)
(191, 44)
(47, 181)
(157, 0)
(75, 159)
(109, 17)
(118, 139)
(51, 43)
(75, 180)
(178, 70)
(15, 62)
(169, 112)
(36, 182)
(183, 162)
(108, 169)
(151, 19)
(10, 62)
(111, 96)
(12, 184)
(128, 194)
(142, 88)
(148, 92)
(101, 170)
(129, 159)
(199, 31)
(17, 31)
(141, 15)
(168, 134)
(52, 115)
(93, 123)
(7, 66)
(120, 92)
(137, 178)
(59, 177)
(126, 153)
(85, 20)
(125, 59)
(198, 47)
(165, 11)
(5, 163)
(34, 122)
(38, 177)
(105, 142)
(60, 16)
(150, 73)
(188, 163)
(140, 41)
(184, 86)
(81, 88)
(13, 24)
(97, 176)
(46, 38)
(34, 23)
(2, 149)
(66, 19)
(48, 75)
(66, 100)
(182, 139)
(124, 141)
(180, 97)
(112, 36)
(165, 137)
(87, 98)
(3, 190)
(91, 33)
(87, 171)
(47, 48)
(139, 20)
(188, 30)
(167, 50)
(185, 171)
(59, 157)
(103, 36)
(89, 85)
(125, 198)
(12, 168)
(88, 141)
(36, 133)
(130, 165)
(180, 138)
(35, 136)
(193, 124)
(8, 134)
(188, 156)
(41, 71)
(15, 6)
(123, 0)
(118, 196)
(7, 37)
(195, 117)
(125, 11)
(13, 3)
(139, 26)
(157, 139)
(114, 75)
(135, 41)
(126, 72)
(166, 120)
(174, 61)
(16, 159)
(125, 172)
(102, 156)
(102, 192)
(38, 21)
(72, 69)
(66, 140)
(199, 18)
(5, 112)
(4, 20)
(60, 169)
(131, 94)
(198, 148)
(130, 105)
(120, 21)
(77, 146)
(47, 122)
(182, 151)
(8, 68)
(119, 80)
(120, 103)
(95, 14)
(72, 67)
(76, 87)
(75, 53)
(89, 149)
(12, 114)
(133, 126)
(34, 130)
(88, 143)
(49, 97)
(83, 95)
(103, 197)
(30, 140)
(76, 11)
(9, 104)
(130, 177)
(169, 27)
(69, 123)
(42, 79)
(138, 71)
(31, 133)
(183, 131)
(105, 76)
(73, 161)
(84, 182)
(46, 17)
(66, 27)
(155, 173)
(166, 143)
(88, 15)
(43, 105)
(194, 24)
(32, 175)
(49, 77)
(177, 89)
(85, 176)
(87, 198)
(48, 149)
(144, 123)
(1, 56)
(1, 85)
(115, 162)
(199, 17)
(64, 10)
(198, 1)
(120, 14)
(59, 192)
(128, 190)
(74, 94)
(28, 27)
(109, 53)
(197, 44)
(129, 183)
(136, 112)
(45, 100)
(23, 113)
(139, 129)
(113, 188)
(50, 65)
(177, 35)
(91, 130)
(17, 169)
(52, 90)
(144, 101)
(156, 64)
(133, 96)
(12, 157)
(132, 2)
(70, 166)
(98, 154)
(134, 138)
(94, 5)
(170, 116)
(88, 32)
(22, 3)
(6, 150)
(86, 197)
(135, 25)
(142, 185)
(147, 64)
(156, 194)
(116, 169)
(182, 159)
(59, 80)
(135, 175)
(143, 91)
(143, 126)
(140, 26)
(128, 192)
(193, 89)
(129, 94)
(42, 10)
(3, 17)
(118, 142)
(114, 138)
(179, 95)
(18, 0)
(101, 35)
(139, 171)
(157, 65)
(88, 10)
(124, 101)
(118, 3)
(160, 188)
(179, 106)
(167, 199)
(92, 32)
(136, 110)
(83, 76)
(49, 130)
(127, 112)
(8, 198)
(132, 11)
(129, 98)
(141, 119)
(126, 123)
(147, 81)
(92, 84)
(11, 176)
(162, 14)
(117, 125)
(170, 144)
(136, 179)
(78, 145)
(184, 76)
(180, 117)
(105, 9)
(89, 46)
(175, 133)
(165, 169)
(113, 111)
(108, 51)
(160, 9)
(136, 132)
(199, 153)
(26, 191)
(25, 87)
(75, 62)
(75, 175)
(64, 158)
(34, 49)
(48, 71)
(54, 96)
(122, 43)
(177, 164)
(121, 121)
(156, 187)
(119, 105)
(32, 74)
(19, 146)
(67, 18)
(127, 99)
(181, 22)
(127, 45)
(4, 144)
(31, 116)
(193, 34)
(38, 91)
(150, 19)
(129, 43)
(12, 3)
(17, 114)
(171, 146)
(123, 118)
(58, 140)
(176, 188)
(64, 121)
(152, 192)
(89, 119)
(83, 44)
(138, 52)
(98, 70)
(177, 30)
(14, 155)
(110, 184)
(49, 53)
(42, 151)
(44, 160)
(163, 152)
(64, 135)
(154, 171)
(199, 0)
(191, 126)
(194, 126)
(114, 126)
(150, 83)
(133, 72)
(138, 5)
(121, 14)
(1, 170)
(191, 134)
(104, 135)
(22, 32)
(21, 157)
(53, 153)
(178, 34)
(16, 192)
(160, 97)
(42, 86)
(91, 101)
(52, 163)
(118, 25)
(52, 3)
(44, 134)
(79, 140)
(108, 161)
(38, 1)
(1, 51)
(183, 56)
(75, 1)
(144, 153)
(182, 35)
(149, 178)
(34, 96)
(68, 69)
(18, 49)
(9, 60)
(28, 44)
(98, 64)
(102, 162)
(137, 90)
(50, 6)
(88, 56)
(160, 72)
(89, 97)
(118, 56)
(11, 51)
(54, 151)
(88, 161)
(180, 191)
(109, 124)
(141, 152)
(128, 54)
(75, 94)
(153, 51)
(142, 79)
(100, 56)
(4, 24)
(165, 76)
(160, 8)
(54, 93)
(83, 180)
(145, 66)
(84, 192)
(17, 2)
(85, 181)
(151, 46)
(47, 132)
(24, 90)
(1, 140)
(12, 198)
(141, 40)
(174, 53)
(186, 102)
(120, 136)
(105, 11)
(111, 145)
(112, 92)
(101, 131)
(8, 156)
(195, 158)
(176, 161)
(87, 76)
(171, 189)
(25, 193)
(125, 97)
(9, 98)
(172, 70)
(153, 97)
(74, 4)
(93, 63)
(117, 21)
(81, 187)
(186, 81)
(183, 29)
(20, 174)
(180, 102)
(180, 127)
(199, 113)
(197, 140)
(164, 34)
(106, 111)
(111, 34)
(32, 142)
(118, 46)
(79, 120)
(70, 105)
(87, 159)
(49, 8)
(97, 163)
(163, 189)
(51, 42)
(141, 63)
(119, 29)
(165, 4)
(161, 83)
(177, 139)
(38, 96)
(135, 54)
(144, 184)
(46, 195)
(131, 54)
(17, 69)
(5, 91)
(186, 22)
(166, 24)
(62, 33)
(44, 103)
(29, 55)
(7, 173)
(155, 101)
(94, 42)
(121, 4)
(153, 79)
(88, 125)
(153, 19)
(159, 63)
(37, 85)
(76, 114)
(93, 65)
(73, 137)
(127, 191)
(192, 36)
(105, 198)
(169, 176)
(121, 91)
(81, 188)
(182, 43)
(159, 199)
(62, 31)
(33, 71)
(108, 154)
(186, 111)
(187, 60)
(118, 76)
(145, 133)
(135, 139)
(134, 2)
(76, 73)
(33, 186)
(44, 86)
(73, 72)
(35, 115)
(0, 7)
(18, 67)
(195, 70)
(144, 77)
(64, 125)
(37, 160)
(76, 167)
(77, 56)
(93, 61)
(17, 1)
(119, 50)
(187, 24)
(181, 26)
(92, 76)
(96, 22)
(51, 17)
(146, 75)
(192, 152)
(76, 136)
(110, 91)
(98, 48)
(160, 191)
(128, 37)
(131, 63)
(154, 101)
(96, 199)
(176, 183)
(118, 68)
(87, 7)
(87, 40)
(140, 170)
(62, 160)
(28, 67)
(57, 93)
(188, 146)
(152, 56)
(39, 48)
(139, 23)
(35, 58)
(73, 153)
(52, 7)
(134, 177)
(80, 68)
(0, 48)
(152, 82)
(178, 64)
(104, 55)
(192, 162)
(19, 139)
(112, 121)
(151, 139)
(128, 34)
(170, 159)
(115, 124)
(93, 177)
(53, 134)
(118, 80)
(160, 1)
(75, 100)
(155, 31)
(192, 194)
(137, 22)
(79, 119)
(60, 183)
(149, 56)
(125, 134)
(31, 72)
(4, 26)
(163, 89)
(132, 14)
(181, 27)
(183, 30)
(126, 15)
(68, 55)
(140, 135)
(42, 124)
(8, 192)
(11, 121)
(158, 17)
(184, 47)
(102, 108)
(10, 65)
(167, 54)
(87, 191)
(197, 91)
(132, 17)
(125, 106)
(165, 96)
(52, 42)
(184, 187)
(55, 46)
(27, 31)
(93, 196)
(105, 115)
(26, 50)
(175, 2)
(82, 76)
(114, 26)
(24, 3)
(99, 110)
(42, 110)
(104, 168)
(97, 97)
(176, 41)
(90, 124)
(117, 137)
(44, 75)
(176, 116)
(194, 65)
(131, 76)
(182, 75)
(197, 151)
(180, 177)
(167, 43)
(105, 128)
(158, 36)
(35, 42)
(94, 65)
(35, 101)
(96, 156)
(102, 74)
(102, 4)
(91, 9)
(45, 179)
(126, 80)
(171, 60)
(105, 29)
(36, 68)
(12, 132)
(65, 158)
(36, 62)
(110, 54)
(141, 102)
(64, 35)
(172, 158)
(176, 106)
(134, 189)
(68, 161)
(179, 154)
(153, 36)
(43, 79)
(153, 23)
(185, 70)
(136, 66)
(102, 146)
(81, 23)
(147, 6)
(189, 31)
(179, 158)
(15, 172)
(119, 193)
(53, 48)
(134, 76)
(129, 169)
(128, 0)
(37, 26)
(76, 124)
(168, 169)
(173, 24)
(80, 129)
(87, 91)
(66, 49)
(39, 40)
(145, 176)
(51, 105)
(113, 60)
(153, 54)
(27, 93)
(172, 95)
(187, 180)
(80, 153)
(169, 102)
(42, 141)
(168, 87)
(151, 62)
(26, 11)
(91, 163)
(144, 46)
(173, 128)
(156, 71)
(69, 198)
(6, 169)
(6, 17)
(185, 143)
(133, 131)
(64, 0)
(196, 150)
(189, 106)
(47, 1)
(21, 168)
(91, 165)
(87, 13)
(34, 74)
(187, 64)
(113, 1)
(180, 8)
(192, 122)
(59, 11)
(180, 53)
(20, 197)
(81, 90)
(98, 34)
(168, 38)
(1, 25)
(135, 141)
(15, 163)
(146, 60)
(112, 154)
(148, 160)
(32, 0)
(128, 33)
(88, 195)
(0, 145)
(105, 94)
(1, 91)
(24, 161)
(140, 183)
(198, 78)
(74, 151)
(109, 57)
(178, 173)
(193, 194)
(164, 183)
(44, 173)
(184, 190)
(30, 138)
(124, 166)
(137, 124)
(89, 42)
(196, 184)
(151, 127)
(160, 127)
(7, 72)
(143, 185)
(62, 140)
(193, 25)
(18, 94)
(166, 33)
(120, 71)
(150, 93)
(181, 192)
(197, 64)
(14, 68)
(18, 118)
(74, 193)
(98, 20)
(84, 125)
(37, 105)
(11, 18)
(134, 68)
(147, 116)
(26, 141)
(6, 191)
(68, 141)
(24, 96)
(149, 23)
(28, 117)
(87, 95)
(133, 168)
(19, 157)
(83, 124)
(9, 115)
(186, 167)
(41, 47)
(87, 21)
(87, 75)
(130, 159)
(155, 195)
(113, 143)
(185, 172)
(105, 55)
(110, 179)
(46, 133)
(20, 14)
(118, 144)
(80, 178)
(25, 17)
(42, 100)
(89, 150)
(142, 189)
(154, 144)
(3, 67)
(171, 82)
(8, 157)
(161, 16)
(104, 38)
(81, 8)
(116, 32)
(59, 3)
(8, 191)
(122, 141)
(86, 156)
(4, 94)
(78, 34)
(94, 48)
(88, 30)
(188, 32)
(64, 31)
(163, 65)
(176, 6)
(64, 157)
(130, 173)
(66, 46)
(138, 135)
(41, 38)
(61, 75)
(20, 65)
(139, 33)
(112, 176)
(102, 15)
(99, 54)
(190, 47)
(147, 153)
(139, 35)
(61, 114)
(119, 136)
(36, 63)
(197, 183)
(122, 106)
(144, 180)
(111, 40)
(151, 52)
(41, 131)
(103, 5)
(56, 52)
(107, 143)
(157, 147)
(13, 199)
(36, 50)
(103, 190)
(17, 6)
(79, 84)
(80, 87)
(60, 61)
(159, 35)
(88, 43)
(164, 67)
(47, 41)
(63, 82)
(193, 157)
(191, 168)
(14, 42)
(53, 23)
(63, 77)
(24, 167)
(14, 15)
(143, 141)
(45, 96)
(189, 162)
(162, 94)
(74, 116)
(58, 136)
(130, 41)
(101, 65)
(123, 60)
(113, 144)
(189, 166)
(23, 186)
(98, 173)
(160, 41)
(63, 183)
(149, 183)
(173, 7)
(192, 6)
(111, 176)
(48, 157)
(178, 27)
(189, 56)
(94, 30)
(186, 147)
(106, 87)
(92, 141)
(62, 13)
(144, 24)
(129, 160)
(136, 154)
(90, 118)
(67, 11)
(124, 152)
(98, 159)
(195, 76)
(107, 42)
(194, 37)
(183, 126)
(156, 142)
(199, 156)
(47, 127)
(51, 110)
(189, 178)
(193, 50)
(40, 18)
(50, 20)
(50, 84)
(143, 18)
(168, 3)
(8, 152)
(55, 131)
(175, 46)
(88, 97)
(93, 93)
(15, 50)
(180, 139)
(104, 31)
(154, 138)
(120, 173)
(16, 138)
(95, 112)
(100, 121)
(129, 15)
(127, 16)
(96, 69)
(108, 192)
(72, 121)
(90, 168)
(32, 12)
(196, 125)
(39, 137)
(195, 6)
(90, 50)
(97, 195)
(48, 39)
(37, 199)
(72, 26)
(37, 141)
(16, 101)
(19, 116)
(63, 112)
(132, 39)
(150, 13)
(26, 167)
(29, 158)
(25, 108)
(131, 13)
(0, 4)
(160, 43)
(184, 87)
(118, 13)
(96, 160)
(164, 179)
(91, 29)
(18, 101)
(70, 150)
(74, 106)
(173, 21)
(133, 5)
(7, 182)
(153, 192)
(50, 125)
(194, 106)
(188, 99)
(176, 37)
(157, 144)
(37, 65)
(62, 10)
(138, 198)
(125, 107)
(72, 194)
(154, 46)
(157, 84)
(135, 118)
(32, 136)
(178, 87)
(166, 164)
(102, 105)
(5, 142)
(81, 177)
(75, 78)
(114, 111)
(51, 192)
(93, 118)
(57, 151)
(39, 82)
(97, 180)
(113, 53)
(111, 159)
(44, 159)
(195, 97)
(92, 3)
(184, 135)
(25, 124)
(105, 172)
(182, 187)
(113, 51)
(199, 24)
(119, 1)
(164, 115)
(118, 150)
(63, 174)
(119, 130)
(70, 85)
(9, 64)
(32, 174)
(9, 10)
(116, 7)
(25, 118)
(113, 130)
(183, 113)
(22, 151)
(23, 132)
(52, 172)
(199, 84)
(44, 183)
(189, 34)
(97, 173)
(91, 143)
(128, 98)
(66, 161)
(106, 30)
(138, 163)
(164, 42)
(127, 8)
(50, 172)
(155, 174)
(65, 132)
(14, 111)
(174, 11)
(124, 68)
(6, 107)
(142, 105)
(66, 144)
(190, 86)
(183, 188)
(13, 69)
(68, 108)
(125, 8)
(129, 180)
(124, 86)
(190, 3)
(165, 59)
(37, 15)
(125, 6)
(122, 195)
(28, 123)
(87, 195)
(150, 64)
(5, 137)
(149, 100)
(98, 45)
(174, 165)
(78, 38)
(151, 45)
(140, 19)
(157, 134)
(142, 59)
(197, 61)
(156, 99)
(113, 11)
(198, 143)
(107, 73)
(101, 116)
(66, 164)
(13, 120)
(80, 14)
(4, 108)
(101, 3)
(114, 115)
(131, 120)
(126, 97)
(82, 48)
(37, 112)
(135, 20)
(109, 12)
(85, 168)
(38, 103)
(114, 163)
(65, 194)
(44, 98)
(105, 113)
(184, 126)
(11, 170)
(125, 160)
(94, 138)
(31, 136)
(92, 120)
(9, 145)
(14, 158)
(38, 156)
(49, 159)
(130, 130)
(180, 134)
(145, 102)
(157, 24)
(166, 29)
(6, 121)
(0, 85)
(42, 179)
(141, 95)
(67, 116)
(175, 125)
(31, 7)
(34, 97)
(189, 131)
(123, 110)
(176, 105)
(70, 111)
(76, 14)
(197, 143)
(137, 40)
(99, 155)
(165, 28)
(19, 49)
(167, 11)
(35, 141)
(140, 64)
(67, 47)
(12, 85)
(99, 160)
(19, 172)
(58, 170)
(58, 27)
(146, 164)
(111, 169)
(140, 15)
(29, 135)
(145, 10)
(3, 38)
(103, 52)
(147, 174)
(184, 41)
(47, 163)
(135, 97)
(10, 148)
(94, 58)
(190, 99)
(14, 90)
(84, 97)
(116, 14)
(52, 143)
(27, 36)
(180, 126)
(73, 23)
(135, 166)
(88, 50)
(142, 34)
(35, 0)
(75, 0)
(73, 38)
(105, 47)
(10, 109)
(67, 26)
(13, 77)
(76, 132)
(98, 124)
(129, 141)
(2, 26)
(176, 88)
(121, 80)
(93, 80)
(187, 77)
(103, 157)
(107, 97)
(40, 134)
(101, 13)
(141, 27)
(185, 186)
(198, 70)
(96, 23)
(37, 9)
(141, 54)
(115, 175)
(97, 24)
(80, 26)
(198, 146)
(160, 91)
(159, 97)
(46, 171)
(48, 3)
(89, 90)
(23, 159)
(105, 4)
(30, 95)
(173, 3)
(194, 157)
(112, 38)
(95, 70)
(166, 5)
(184, 80)
(87, 131)
(98, 162)
(149, 16)
(49, 134)
(35, 172)
(142, 32)
(126, 191)
(115, 22)
(82, 56)
(57, 85)
(26, 184)
(28, 132)
(176, 57)
(0, 163)
(137, 56)
(144, 154)
(171, 176)
(197, 153)
(10, 165)
(101, 120)
(166, 1)
(28, 194)
(80, 131)
(95, 122)
(161, 32)
(199, 198)
(155, 75)
(3, 97)
(90, 198)
(194, 89)
(2, 176)
(130, 192)
(129, 189)
(108, 77)
(18, 139)
(16, 28)
(175, 15)
(65, 9)
(164, 8)
(95, 46)
(60, 47)
(131, 139)
(9, 166)
(115, 9)
(177, 176)
(157, 121)
(1, 121)
(42, 108)
(144, 172)
(157, 2)
(132, 67)
(150, 5)
(62, 38)
(17, 136)
(96, 17)
(39, 158)
(199, 3)
(18, 189)
(76, 99)
(74, 54)
(70, 3)
(74, 174)
(127, 180)
(151, 90)
(173, 28)
(81, 59)
(20, 144)
(177, 122)
(1, 148)
(197, 24)
(6, 78)
(141, 107)
(36, 171)
(97, 147)
(73, 75)
(156, 56)
(168, 37)
(113, 120)
(115, 102)
(47, 69)
(64, 131)
(64, 76)
(9, 176)
(137, 186)
(165, 154)
(22, 83)
(6, 188)
(17, 41)
(113, 19)
(195, 154)
(178, 181)
(74, 82)
(101, 32)
(37, 12)
(79, 92)
(28, 126)
(194, 132)
(51, 115)
(59, 153)
(171, 29)
(145, 161)
(160, 100)
(74, 123)
(33, 57)
(139, 181)
(177, 85)
(35, 23)
(189, 80)
(44, 71)
(34, 64)
(3, 63)
(25, 85)
(7, 126)
(86, 77)
(6, 65)
(25, 3)
(91, 45)
(139, 139)
(109, 67)
(29, 73)
(57, 116)
(139, 155)
(180, 166)
(16, 68)
(0, 160)
(132, 74)
(163, 159)
(186, 172)
(96, 149)
(82, 186)
(178, 66)
(191, 169)
(73, 154)
(52, 2)
(43, 56)
(24, 31)
(52, 52)
(140, 24)
(55, 44)
(166, 62)
(59, 40)
(184, 119)
(52, 24)
(44, 39)
(124, 169)
(161, 74)
(23, 105)
(169, 137)
(35, 74)
(106, 108)
(91, 96)
(196, 155)
(44, 107)
(39, 135)
(126, 150)
(120, 100)
(108, 102)
(7, 18)
(43, 25)
(168, 171)
(44, 127)
(123, 187)
(147, 107)
(66, 45)
(59, 138)
(100, 71)
(14, 29)
(130, 77)
(19, 33)
(79, 29)
(110, 116)
(130, 178)
(131, 134)
(141, 53)
(106, 117)
(40, 95)
(147, 158)
(32, 60)
(45, 79)
(0, 86)
(32, 113)
(186, 104)
(22, 22)
(30, 85)
(44, 101)
(104, 87)
